std_last_week_grociery_pharmacy_mobility
0
0
0
0
0
0
0
3.20713490294909
3.31393163133201
3.62284418654736
3.16227766016838
3.13676357322093
3.13676357322093
2.91547594742265
3.37003603202441
3.74165738677394
3.73927036427467
4.10356987442467
4.26781978465419
4.08612635284674
4.26781978465419
3.91881906409863
3.9256482631171
3.91881906409863
3.58319490319543
2.94897076476329
6.36396103067893
8.54295867115971
7.78161753291508
8.23646075169946
8.51783842465748
8.12293929911722
8.40811682669958
8.40811682669958
7.46300399111702
5.68205194324324
10.4051841474746
10.4334626494344
8.91126894924142
10.9861926330931
12.441290700153
12.420461229071
11.3735281622346
10.8751026267736
10.9340555800934
8.21040280898046
3.7961446607992
4.72077475481666
5.65053726901889
5.55492059863531
5.28474894659826
3.84521966676993
3.91881906409863
3.77964473009227
3.75832409459323
3.85449644663773
5.11998883927355
8.70139561876632
8.54818276427385
8.48107136089371
8.63547500554709
8.68393426309264
8.73007936471861
9.08295106229247
8.08768905718527
4.0355562548073
3.41216311785605
3.50509832753866
3.46410161513775
3.50255009141299
2.81577190634672
2.5319388392523
2.07019667802706
3.04431554587515
3.05894472933769
3.11390888939105
3.32737562824346
4.68851179556401
4.59619407771256
3.74165738677394
3.62284418654736
3.84521966676993
3.33809184158512
2.82842712474619
5.09901951359278
4.94974746830583
5.70087712549569
5.49675228787743
5.49675228787743
5.90248131841904
5.96268156357284
5.97614304667197
3.89138242053607
3.50255009141299
2.81577190634672
2.7222627143085
2.7222627143085
2.50713268211203
2.69589635239509
2.97309362689534
2.4164614034339
1.64208056179609
1.92260983338497
1.77281052085584
1.92260983338497
1.99553072067128
2.56347977784662
2.76457178290909
4.07080195679286
4.86239212146215
5.01426536422407
5.33017019294077
5.18066460160139
5.31843156256751
4.77904652773811
3.99776723398735
3.53553390593274
2.91547594742265
2.77424378370549
1.60356745147455
1.83225076262581
1.59798980865694
1.77281052085584
1.90862703084106
1.99553072067128
1.92724822331886
2.4164614034339
2.61861468283191
3.4226138716317
3.38061701891407
3.32737562824346
3.27053949241231
3.46152319898955
4.34248118673448
3.68151754424333
3.66450152525162
3.97986001189561
4.7188830397518
6.45865974597561
7.55456342692472
7.55456342692472
8.3452296039628
8.06115021923937
7.88760329341466
7.87400787401181
7.66135944669277
6.53425042154252
4.43806585929373
4.40778532015472
2.18762754730194
2.18762754730194
2.18762754730194
2.10017006114131
1.99553072067128
1.98206241793023
3.38061701891407
3.35676289643119
3.50509832753866
3.37003603202441
3.11677488989592
3.11677488989592
3.15945293637092
3.18198051533946
2.58774584753383
2.92464894108189
2.92464894108189
3.18198051533946
3.10529501704059
3.13676357322093
3.02371578407382
3.02371578407382
2.96407056017806
2.82526863450944
2.65921578128376
2.65921578128376
2.61520280557469
2.72554057547699
3.69362384967083
3.77018377725619
3.13676357322093
2.7222627143085
2.9277002188456
2.97309362689534
