std_last_week_park_mobility
0
0
0
0
0
0
0
30.4182158770507
37.708468166031
36.993966689564
37.1980702264436
37.6288263360495
38.4401204100983
38.2958408782394
38.086368014966
42.39082616389
34.6386963628005
34.2553436915844
33.6016581223521
31.8139120511766
30.7777168929545
33.1393163133201
54.1901414333957
52.171249608518
51.8287013701316
53.0599391524071
54.2044739850872
54.4472221513642
55.8000256016326
53.498831762946
14.7109046046025
13.9174864315159
20.2625622410254
23.1790391764382
22.9685343770248
21.2115197812078
21.7842505363065
16.6984815391785
16.4815914626852
14.6720093083005
12.333896383544
13.4589322437873
13.9380004714757
15.9143915102921
15.6929237920426
19.0708266357656
19.1385922754448
20.2832619242003
22.5035711451697
19.5283676444587
19.6936356652165
20.2907438432968
21.6262902174975
14.1799657464829
17.1500728861425
19.2632143883473
22.9343005748408
24.8793517370759
28.2235970168834
28.9321867229463
28.4441809263587
24.6775635518813
26.0548871204069
34.2303123811964
30.4815517977678
32.8065215642082
31.4049018011975
31.7939796637216
34.0878591709298
33.8797769431011
28.6378246380552
27.448653362753
27.2763633939717
27.9936217225077
31.892397213129
35.0957872929827
29.6298594567806
47.7940148673749
48.1142613250702
48.0474096224611
52.1082321437108
51.7616446526079
48.0399759129237
44.824857580843
46.5216923288788
28.8146787989336
28.4404139009464
28.3385149323571
23.72461048905
24.9270363833558
24.7007084918631
40.7218351396748
37.6515983345044
38.4075885358982
39.3226125421857
39.783117381264
40.1737298670234
41.3305490613697
46.7330947280099
50.85483542117
55.4249814743187
52.5948123460317
45.5174613276519
43.9283101037523
38.792488227196
52.1726187080651
55.8388945346981
54.3533413350616
53.2378423411661
53.5830463592997
54.9088530462724
52.7661620467403
55.1154632178147
52.2683665600633
46.4310164191383
48.9248695158491
49.6974776594777
48.8379243738189
45.9743717427749
52.9890487338118
63.1681429655351
58.7141988181491
58.1279377137805
51.6416221942838
48.4987113230857
48.4200371747069
50.004999750025
45.5443269165954
28.9355811613117
28.9923019339371
28.9482296522603
28.8679258495851
28.7746788488967
36.0743280305696
22.6573860552612
24.394085934329
24.4302944254523
24.0713225940863
22.0482425603493
21.5170198414451
29.8038228612179
26.43455530713
27.1345852057059
26.1038448180668
27.0049598619005
27.9690517741102
28.329376474405
31.3411527730372
35.765106698329
33.721548854447
32.4290434201019
31.0793914262904
31.4503577086176
29.9019230150838
37.5649437641001
37.3210013646089
31.1605863689556
32.1147496153581
34.8507019810423
34.8299440137362
33.6725301353237
47.9463986432468
47.5597368729955
52.4498059372687
52.306616625979
51.6040903694382
57.3508936286088
57.5102475340575
57.5543221661067
53.3477473081773
44.9616900419521
42.6796622693827
43.0993453712301
43.1937082058421
33.4725367172211
47.4544894760082
51.288922502121
53.4415568635496
50.4817859656898
51.6499204812
52.8846453546369
53.3156034517905
59.3127305053477
